Index,AppID,EarlyAccess,Name,PlayerCount,PriceUSD
520,606920,False,EXA_The_Infinite_Instrument,1.0,0
521,542670,False,Extreme_Skiing_VR,0.0,0
522,566700,False,Eye_in_the_Sky,0.0,0
523,420020,False,Eye_of_the_Owl__Bosch_VR,0.0,0
524,355230,False,Faceted_Flight,0.0,0
525,526960,False,Fair_Islands_VR,0.0,0
526,693330,False,Fake_World_VR,0.0,0
527,611660,False,Fallout_4_VR,242.0,0
528,601940,False,Fancy_Fishing_VR,0.0,0
529,512080,False,Fancy_Skiing_VR,7.0,0
530,514350,False,Fancy_Slingshot_VR,0.0,0
531,552240,False,Fancy_Trangram_VR,0.0,0
532,386690,False,Fantastic_Contraption,2.0,0
533,624460,False,Fantasynth_Chez_Nous,1.0,0
534,531050,False,Far_Beyond_A_space_odyssey_VR,0.0,0
535,671760,False,Far_Space_Halloween_edition,1.0,0
536,594730,False,Far_Space_VR,7.0,0
537,534000,False,Fast_Action_Hero,1.0,0
538,552960,False,Fastigium,0.0,0
539,612190,False,Fastigium_Dead_End,0.0,0
540,779580,False,Fat_Foods,0.0,0
541,546030,False,Fatal_Gem_VRThe_First_Match3_VR_Game,0.0,0
542,401820,False,FATED_The_Silent_Oath,0.0,0
543,427890,False,Felt_Tip_Circus,0.0,0
544,536800,False,FILE_9,0.0,0
545,590560,False,Filthy_Stinking_Orcs,0.0,0
546,380670,False,Final_Approach,1.0,0
547,481420,False,Final_Approach_Pilot_Edition,0.0,0
548,500350,False,Final_Fleet,1.0,0
549,555060,False,Final_Soccer_VR,5.0,0
550,357920,False,Final_Strike,0.0,0
551,529040,False,Fine_China,0.0,0
552,436490,False,Firebird__La_Peri,0.0,0
553,560970,False,Fireworks_Desert_Blast,0.0,0
554,548470,False,First_Impact_Rise_of_a_Hero,0.0,0
555,454140,False,First_Person_Tennis__The_Real_Tennis_Simulator,2.0,0
556,500480,False,Fist_of_Physics,0.0,0
557,586020,False,Flairtender,0.0,0
558,764110,False,Flappy_Arms,0.0,0
